brand,product_name,rating,review_title,review_body,review_text,review_date,source_file,source_sheet,source_review_id,voc_tags,voc_tag_count,sentiment,matched_keywords
Unknown,Hot Mesh Lounge Chair,5.0,,"LOVE LOVE LOVE these chairs! These chairs are a surprise when you sit in them. You look at their low profile and metal mesh and arent quite sure until you actually sit in them and say out loud, ""these chairs are so comfortable!"" I cant lie! I already had one directly from the manufacturer in yellow and wanted to finish my patio with a pair of black ones and All Modern came to the rescue. Extremely happy with my purchase and All Modern experience.","LOVE LOVE LOVE these chairs! These chairs are a surprise when you sit in them. You look at their low profile and metal mesh and arent quite sure until you actually sit in them and say out loud, ""these chairs are so comfortable!"" I cant lie! I already had one directly from the manufacturer in yellow and wanted to finish my patio with a pair of black ones and All Modern came to the rescue. Extremely happy with my purchase and All Modern experience.",2021-10-01,Hot Mesh Lounge Chair_70条.xlsx,Sheet1,84791005,外观审美; 材质质感; 舒适度/实用性; 价格价值感; 情绪价值,5,正向,"外观审美: look, modern | 材质质感: metal, finish | 舒适度/实用性: comfortable, sit | 价格价值感: purchase | 情绪价值: love, happy"
Unknown,Hot Mesh Lounge Chair,5.0,,really like these chairs a perfect addition to my patio space. surprisingly comfortable and a really cool design.,really like these chairs a perfect addition to my patio space. surprisingly comfortable and a really cool design.,2021-09-29,Hot Mesh Lounge Chair_70条.xlsx,Sheet1,84696947,外观审美; 尺寸与空间适配; 舒适度/实用性; 情绪价值,4,正向,外观审美: design | 尺寸与空间适配: space | 舒适度/实用性: comfortable | 情绪价值: perfect
Unknown,Hot Mesh Lounge Chair,5.0,,"Beautiful chairs, very modern, and just the pop of color I was looking for.","Beautiful chairs, very modern, and just the pop of color I was looking for.",2021-05-27,Hot Mesh Lounge Chair_70条.xlsx,Sheet1,72353092,外观审美,1,正向,"外观审美: beautiful, modern, color, pop of color"
Unknown,Hot Mesh Lounge Chair,5.0,,These chairs are so comfortable and cool looking. They’re wide - so make sure you measure correctly.,These chairs are so comfortable and cool looking. They’re wide - so make sure you measure correctly.,2021-05-09,Hot Mesh Lounge Chair_70条.xlsx,Sheet1,71339383,尺寸与空间适配; 舒适度/实用性,2,正向,尺寸与空间适配: wide | 舒适度/实用性: comfortable
Unknown,Hot Mesh Lounge Chair,5.0,,"“Lounge” - it’s in the name. The curves, lower and wider surfaces sit perfectly. I find them more comfortable and stylish without a lumbar pillow.","“Lounge” - it’s in the name. The curves, lower and wider surfaces sit perfectly. I find them more comfortable and stylish without a lumbar pillow.",2021-04-18,Hot Mesh Lounge Chair_70条.xlsx,Sheet1,70322161,外观审美; 舒适度/实用性,2,正向,"外观审美: stylish | 舒适度/实用性: comfortable, sit"
Unknown,Hot Mesh Lounge Chair,5.0,,"fun chair. quite low to the ground, so make sure to measure","fun chair. quite low to the ground, so make sure to measure",2021-03-05,Hot Mesh Lounge Chair_70条.xlsx,Sheet1,67917682,未归类,1,正向,
Unknown,Hot Mesh Lounge Chair,5.0,,Love these stylish and comfortable chairs! They provide the perfect pop of color for the porch and hours of lounging. No cushions necessary!,Love these stylish and comfortable chairs! They provide the perfect pop of color for the porch and hours of lounging. No cushions necessary!,2020-06-21,Hot Mesh Lounge Chair_70条.xlsx,Sheet1,53842870,外观审美; 舒适度/实用性; 情绪价值,3,正向,"外观审美: stylish, color, pop of color | 舒适度/实用性: comfortable | 情绪价值: love, perfect"
Unknown,Hot Mesh Lounge Chair,5.0,,"Wanted outdoor patio chairs that don't need cushions but are still super comfy; these arrived well protected to avoid scratches and for once, no assembly required! Colour is quite a lovely grey-green that is sufficiently neutral so chairs can be easily co-ordinated with other pieces. Stand up well to the elements and SO comfy = perfect for around the hot tub where they regularly get wet.","Wanted outdoor patio chairs that don't need cushions but are still super comfy; these arrived well protected to avoid scratches and for once, no assembly required! Colour is quite a lovely grey-green that is sufficiently neutral so chairs can be easily co-ordinated with other pieces. Stand up well to the elements and SO comfy = perfect for around the hot tub where they regularly get wet.",2020-05-18,Hot Mesh Lounge Chair_70条.xlsx,Sheet1,51200655,舒适度/实用性; 物流包装; 安装体验; 情绪价值,4,正向,舒适度/实用性: comfy | 物流包装: arrived | 安装体验: assembly | 情绪价值: perfect
Unknown,Hot Mesh Lounge Chair,5.0,,Love the chair! Looks great on my deck. Already considering purchasing a second one to create a set.,Love the chair! Looks great on my deck. Already considering purchasing a second one to create a set.,2020-05-16,Hot Mesh Lounge Chair_70条.xlsx,Sheet1,50884507,外观审美; 情绪价值,2,正向,外观审美: looks | 情绪价值: love
Unknown,Hot Mesh Lounge Chair,5.0,,These look great on our front porch. They are almost mustard yellow...which really doesn't come through in the pictures. I like the actual color better. It gives it a more modern feel.,These look great on our front porch. They are almost mustard yellow...which really doesn't come through in the pictures. I like the actual color better. It gives it a more modern feel.,2020-05-11,Hot Mesh Lounge Chair_70条.xlsx,Sheet1,50477758,外观审美; 照片与实物差异,2,正向,"外观审美: look, modern, color | 照片与实物差异: actual"
Unknown,Hot Mesh Lounge Chair,5.0,,"Light looking, unique, great design, beautiful high quality color baked on finish, and really comfortable.","Light looking, unique, great design, beautiful high quality color baked on finish, and really comfortable.",2019-06-29,Hot Mesh Lounge Chair_70条.xlsx,Sheet1,35242854,外观审美; 艺术感/收藏感; 材质质感; 做工质量; 舒适度/实用性,5,正向,"外观审美: beautiful, design, color | 艺术感/收藏感: unique | 材质质感: finish | 做工质量: quality | 舒适度/实用性: comfortable"
Unknown,Hot Mesh Lounge Chair,5.0,,True to the picture in color and style. have it outside for months now and the colors keep resisting the weather.,True to the picture in color and style. have it outside for months now and the colors keep resisting the weather.,2018-10-25,Hot Mesh Lounge Chair_70条.xlsx,Sheet1,25037540,外观审美; 照片与实物差异,2,正向,外观审美: color | 照片与实物差异: picture
Unknown,Hot Mesh Lounge Chair,5.0,,"The color is bright and fun! It is nice and wide and sits very comfortably (not in a swimsuit though, you will end up with grate marks on your legs :)","The color is bright and fun! It is nice and wide and sits very comfortably (not in a swimsuit though, you will end up with grate marks on your legs :)",2018-06-29,Hot Mesh Lounge Chair_70条.xlsx,Sheet1,21994305,外观审美; 尺寸与空间适配; 照片与实物差异,3,正向,外观审美: color | 尺寸与空间适配: wide | 照片与实物差异: color is
Unknown,Hot Mesh Lounge Chair,5.0,,LOVE THEM! Very comfortable and not too low. Sturdy.,LOVE THEM! Very comfortable and not too low. Sturdy.,2018-03-22,Hot Mesh Lounge Chair_70条.xlsx,Sheet1,18721182,做工质量; 舒适度/实用性; 情绪价值,3,正向,做工质量: sturdy | 舒适度/实用性: comfortable | 情绪价值: love
Unknown,Hot Mesh Lounge Chair,5.0,,"Yeah, these chairs are fantastic. Low-slung, comfortable, and well-constructed. And they stack for storage.","Yeah, these chairs are fantastic. Low-slung, comfortable, and well-constructed. And they stack for storage.",2025-06-17,Hot Mesh Lounge Chair_70条.xlsx,Sheet1,152171123,舒适度/实用性,1,正向,舒适度/实用性: comfortable
Unknown,Hot Mesh Lounge Chair,5.0,,Seriously such a cool chair! Comfortable and fun.,Seriously such a cool chair! Comfortable and fun.,2025-05-07,Hot Mesh Lounge Chair_70条.xlsx,Sheet1,148568105,舒适度/实用性,1,正向,舒适度/实用性: comfortable
Unknown,Hot Mesh Lounge Chair,5.0,,We absolutely loved these chairs. Extremely comfortable and looks great in our yard. Unfortunately 2 out of the 4 came with chips and cracks on it. I’ve requested a replacement and hope that Wayfair fixes the issues.,We absolutely loved these chairs. Extremely comfortable and looks great in our yard. Unfortunately 2 out of the 4 came with chips and cracks on it. I’ve requested a replacement and hope that Wayfair fixes the issues.,2024-10-20,Hot Mesh Lounge Chair_70条.xlsx,Sheet1,136063506,外观审美; 舒适度/实用性; 物流包装,3,正向,外观审美: looks | 舒适度/实用性: comfortable | 物流包装: replacement
Unknown,Hot Mesh Lounge Chair,5.0,,Every time I use this chair in a project there are instant compliments- it’s a great design at a good price,Every time I use this chair in a project there are instant compliments- it’s a great design at a good price,2024-10-20,Hot Mesh Lounge Chair_70条.xlsx,Sheet1,136044987,外观审美; 舒适度/实用性; 价格价值感,3,正向,外观审美: design | 舒适度/实用性: use | 价格价值感: price
Unknown,Hot Mesh Lounge Chair,5.0,,"Blu Dot delivers on design. It's not necessarily the star of the patio, but it's very comfortable to sit in for long periods of time. Stands up to the weather for the most part, but wish it was made from aluminum and not steel.","Blu Dot delivers on design. It's not necessarily the star of the patio, but it's very comfortable to sit in for long periods of time. Stands up to the weather for the most part, but wish it was made from aluminum and not steel.",2023-09-22,Hot Mesh Lounge Chair_70条.xlsx,Sheet1,115493819,外观审美; 舒适度/实用性,2,正向,"外观审美: design | 舒适度/实用性: comfortable, sit"
Unknown,Hot Mesh Lounge Chair,5.0,,Love these chairs. Very unique look.,Love these chairs. Very unique look.,2023-02-10,Hot Mesh Lounge Chair_70条.xlsx,Sheet1,104485453,外观审美; 艺术感/收藏感; 情绪价值,3,正向,外观审美: look | 艺术感/收藏感: unique | 情绪价值: love
Unknown,Hot Mesh Lounge Chair,5.0,,too cute and very substantial and fitting,too cute and very substantial and fitting,2022-09-18,Hot Mesh Lounge Chair_70条.xlsx,Sheet1,98751801,外观审美,1,正向,外观审美: cute
Unknown,Hot Mesh Lounge Chair,5.0,,We got these chairs in aqua for a fireplace setting and they are so big and truly comfortable!,We got these chairs in aqua for a fireplace setting and they are so big and truly comfortable!,2022-03-18,Hot Mesh Lounge Chair_70条.xlsx,Sheet1,91165219,舒适度/实用性,1,正向,舒适度/实用性: comfortable
Unknown,Hot Mesh Lounge Chair,5.0,,Really nice for commercial use as it is wider to accommodate a wide range of body types.,Really nice for commercial use as it is wider to accommodate a wide range of body types.,2021-12-17,Hot Mesh Lounge Chair_70条.xlsx,Sheet1,87778447,尺寸与空间适配; 舒适度/实用性,2,正向,尺寸与空间适配: wide | 舒适度/实用性: use
Unknown,Kloud 1 - Light Single Globe Pendant,5.0,,"Gorgeous! Too bad a painter at my house bumped it and it cracked. Beautiful color, substantial material. He bumped it pretty hard","Gorgeous! Too bad a painter at my house bumped it and it cracked. Beautiful color, substantial material. He bumped it pretty hard",2026-01-14,Kloud 1 - Light Single Globe Pendant_60条.xlsx,Sheet1,160677368,外观审美; 材质质感; 做工质量,3,正向,"外观审美: beautiful, gorgeous, pretty, color | 材质质感: material | 做工质量: cracked"
Unknown,Kloud 1 - Light Single Globe Pendant,5.0,,Absolutely stunning pendants. Worth every penny for a modern and eye catching look.,Absolutely stunning pendants. Worth every penny for a modern and eye catching look.,2026-04-14,Kloud 1 - Light Single Globe Pendant_60条.xlsx,Sheet1,164881432,外观审美; 价格价值感; 情绪价值,3,正向,"外观审美: look, modern | 价格价值感: worth | 情绪价值: stunning"
Unknown,Kloud 1 - Light Single Globe Pendant,4.0,,Beautiful unique lights. My only complaint is the light bulb sits sideways and the connection is chrome and was apposed to brushed as I ordered. Not a big deal but at this price point they should be perfect.,Beautiful unique lights. My only complaint is the light bulb sits sideways and the connection is chrome and was apposed to brushed as I ordered. Not a big deal but at this price point they should be perfect.,2026-01-04,Kloud 1 - Light Single Globe Pendant_60条.xlsx,Sheet1,160251042,外观审美; 艺术感/收藏感; 价格价值感; 情绪价值,4,正向,"外观审美: beautiful | 艺术感/收藏感: unique | 价格价值感: price, deal | 情绪价值: perfect"
